Source File,TF-IDF Vector Index
A-J_stopword_clean.xlsx,595
A-J_stopword_clean.xlsx,596
A-J_stopword_clean.xlsx,597
A-J_stopword_clean.xlsx,598
BBC_stopword_clean.xlsx,599
BBC_stopword_clean.xlsx,600
BBC_stopword_clean.xlsx,601
BBC_stopword_clean.xlsx,602
BBC_stopword_clean.xlsx,603
BBC_stopword_clean.xlsx,604
BBC_stopword_clean.xlsx,605
BBC_stopword_clean.xlsx,606
BBC_stopword_clean.xlsx,607
BBC_stopword_clean.xlsx,608
BBC_stopword_clean.xlsx,609
BBC_stopword_clean.xlsx,610
BBC_stopword_clean.xlsx,611
BBC_stopword_clean.xlsx,612
BBC_stopword_clean.xlsx,613
BBC_stopword_clean.xlsx,614
BBC_stopword_clean.xlsx,615
BBC_stopword_clean.xlsx,616
BBC_stopword_clean.xlsx,617
BBC_stopword_clean.xlsx,618
BBC_stopword_clean.xlsx,619
BBC_stopword_clean.xlsx,620
BBC_stopword_clean.xlsx,621
BBC_stopword_clean.xlsx,622
BBC_stopword_clean.xlsx,623
BBC_stopword_clean.xlsx,624
BBC_stopword_clean.xlsx,625
BBC_stopword_clean.xlsx,626
BBC_stopword_clean.xlsx,627
BBC_stopword_clean.xlsx,628
BBC_stopword_clean.xlsx,629
BBC_stopword_clean.xlsx,630
BBC_stopword_clean.xlsx,631
BBC_stopword_clean.xlsx,632
BBC_stopword_clean.xlsx,633
BBC_stopword_clean.xlsx,634
BBC_stopword_clean.xlsx,635
BBC_stopword_clean.xlsx,636
BBC_stopword_clean.xlsx,637
BBC_stopword_clean.xlsx,638
BBC_stopword_clean.xlsx,639
BBC_stopword_clean.xlsx,640
BBC_stopword_clean.xlsx,641
BBC_stopword_clean.xlsx,642
BBC_stopword_clean.xlsx,643
BBC_stopword_clean.xlsx,644
BBC_stopword_clean.xlsx,645
BBC_stopword_clean.xlsx,646
BBC_stopword_clean.xlsx,647
BBC_stopword_clean.xlsx,648
BBC_stopword_clean.xlsx,649
BBC_stopword_clean.xlsx,650
BBC_stopword_clean.xlsx,651
BBC_stopword_clean.xlsx,652
BBC_stopword_clean.xlsx,653
BBC_stopword_clean.xlsx,654
BBC_stopword_clean.xlsx,655
BBC_stopword_clean.xlsx,656
BBC_stopword_clean.xlsx,657
BBC_stopword_clean.xlsx,658
BBC_stopword_clean.xlsx,659
BBC_stopword_clean.xlsx,660
BBC_stopword_clean.xlsx,661
BBC_stopword_clean.xlsx,662
BBC_stopword_clean.xlsx,663
BBC_stopword_clean.xlsx,664
BBC_stopword_clean.xlsx,665
BBC_stopword_clean.xlsx,666
BBC_stopword_clean.xlsx,667
BBC_stopword_clean.xlsx,668
BBC_stopword_clean.xlsx,669
BBC_stopword_clean.xlsx,670
BBC_stopword_clean.xlsx,671
BBC_stopword_clean.xlsx,672
BBC_stopword_clean.xlsx,673
BBC_stopword_clean.xlsx,674
BBC_stopword_clean.xlsx,675
BBC_stopword_clean.xlsx,676
BBC_stopword_clean.xlsx,677
BBC_stopword_clean.xlsx,678
BBC_stopword_clean.xlsx,679
BBC_stopword_clean.xlsx,680
BBC_stopword_clean.xlsx,681
BBC_stopword_clean.xlsx,682
BBC_stopword_clean.xlsx,683
BBC_stopword_clean.xlsx,684
BBC_stopword_clean.xlsx,685
BBC_stopword_clean.xlsx,686
BBC_stopword_clean.xlsx,687
BBC_stopword_clean.xlsx,688
BBC_stopword_clean.xlsx,689
BBC_stopword_clean.xlsx,690
BBC_stopword_clean.xlsx,691
BBC_stopword_clean.xlsx,692
BBC_stopword_clean.xlsx,693
BBC_stopword_clean.xlsx,694
BBC_stopword_clean.xlsx,695
BBC_stopword_clean.xlsx,696
BBC_stopword_clean.xlsx,697
BBC_stopword_clean.xlsx,698
BBC_stopword_clean.xlsx,699
