Source File,TF-IDF Vector Index
clean_BBC.xlsx,727
clean_BBC.xlsx,728
clean_BBC.xlsx,729
clean_BBC.xlsx,730
clean_BBC.xlsx,731
clean_BBC.xlsx,732
clean_BBC.xlsx,733
clean_BBC.xlsx,734
clean_BBC.xlsx,735
clean_BBC.xlsx,736
clean_BBC.xlsx,737
clean_BBC.xlsx,738
clean_BBC.xlsx,739
clean_BBC.xlsx,740
clean_BBC.xlsx,741
clean_BBC.xlsx,742
clean_BBC.xlsx,743
clean_BBC.xlsx,744
clean_BBC.xlsx,745
clean_BBC.xlsx,746
clean_BBC.xlsx,747
clean_BBC.xlsx,748
clean_BBC.xlsx,749
clean_BBC.xlsx,750
clean_BBC.xlsx,751
clean_BBC.xlsx,752
clean_BBC.xlsx,753
clean_BBC.xlsx,754
clean_BBC.xlsx,755
clean_BBC.xlsx,756
clean_BBC.xlsx,757
clean_BBC.xlsx,758
clean_BBC.xlsx,759
clean_BBC.xlsx,760
clean_BBC.xlsx,761
clean_BBC.xlsx,762
clean_BBC.xlsx,763
clean_BBC.xlsx,764
clean_BBC.xlsx,765
clean_BBC.xlsx,766
clean_BBC.xlsx,767
clean_BBC.xlsx,768
clean_BBC.xlsx,769
clean_BBC.xlsx,770
clean_BBC.xlsx,771
clean_BBC.xlsx,772
clean_BBC.xlsx,773
clean_BBC.xlsx,774
clean_BBC.xlsx,775
clean_BBC.xlsx,776
clean_BBC.xlsx,777
clean_BBC.xlsx,778
clean_BBC.xlsx,779
clean_BBC.xlsx,780
clean_BBC.xlsx,781
clean_BBC.xlsx,782
clean_BBC.xlsx,783
clean_BBC.xlsx,784
clean_BBC.xlsx,785
clean_BBC.xlsx,786
clean_BBC.xlsx,787
clean_BBC.xlsx,788
clean_BBC.xlsx,789
clean_BBC.xlsx,790
clean_BBC.xlsx,791
clean_BBC.xlsx,792
clean_BBC.xlsx,793
clean_BBC.xlsx,794
clean_BBC.xlsx,795
clean_BBC.xlsx,796
clean_BBC.xlsx,797
clean_BBC.xlsx,798
clean_BBC.xlsx,799
clean_BBC.xlsx,800
clean_BBC.xlsx,801
clean_BBC.xlsx,802
clean_BBC.xlsx,803
clean_BBC.xlsx,804
clean_BBC.xlsx,805
clean_BBC.xlsx,806
clean_BBC.xlsx,807
clean_BBC.xlsx,808
clean_BBC.xlsx,809
clean_BBC.xlsx,810
clean_BBC.xlsx,811
clean_BBC.xlsx,812
clean_BBC.xlsx,813
clean_BBC.xlsx,814
clean_BBC.xlsx,815
clean_BBC.xlsx,816
clean_BBC.xlsx,817
clean_BBC.xlsx,818
clean_BBC.xlsx,819
clean_BBC.xlsx,820
clean_BBC.xlsx,821
clean_BBC.xlsx,822
clean_BBC.xlsx,823
clean_BBC.xlsx,824
clean_BBC.xlsx,825
clean_BBC.xlsx,826
clean_BBC.xlsx,827
clean_BBC.xlsx,828
clean_BBC.xlsx,829
clean_BBC.xlsx,830
clean_BBC.xlsx,831
clean_BBC.xlsx,832
clean_BBC.xlsx,833
clean_BBC.xlsx,834
clean_BBC.xlsx,835
clean_BBC.xlsx,836
clean_BBC.xlsx,837
clean_BBC.xlsx,838
clean_BBC.xlsx,839
clean_BBC.xlsx,840
clean_BBC.xlsx,841
clean_BBC.xlsx,842
clean_BBC.xlsx,843
clean_BBC.xlsx,844
clean_BBC.xlsx,845
clean_BBC.xlsx,846
clean_BBC.xlsx,847
clean_BBC.xlsx,848
clean_BBC.xlsx,849
clean_BBC.xlsx,850
clean_BBC.xlsx,851
clean_BBC.xlsx,852
clean_BBC.xlsx,853
clean_BBC.xlsx,854
clean_BBC.xlsx,855
clean_BBC.xlsx,856
clean_BBC.xlsx,857
clean_BBC.xlsx,858
clean_BBC.xlsx,859
clean_BBC.xlsx,860
clean_BBC.xlsx,861
clean_BBC.xlsx,862
clean_BBC.xlsx,863
clean_BBC.xlsx,864
clean_BBC.xlsx,865
clean_BBC.xlsx,866
clean_BBC.xlsx,867
clean_BBC.xlsx,868
clean_BBC.xlsx,869
clean_BBC.xlsx,870
clean_BBC.xlsx,871
clean_BBC.xlsx,872
clean_BBC.xlsx,873
clean_BBC.xlsx,874
clean_BBC.xlsx,875
clean_BBC.xlsx,876
clean_BBC.xlsx,877
clean_BBC.xlsx,878
clean_BBC.xlsx,879
clean_BBC.xlsx,880
clean_BBC.xlsx,881
clean_BBC.xlsx,882
clean_BBC.xlsx,883
clean_BBC.xlsx,884
clean_BBC.xlsx,885
clean_BBC.xlsx,886
clean_BBC.xlsx,887
clean_BBC.xlsx,888
clean_BBC.xlsx,889
clean_BBC.xlsx,890
clean_BBC.xlsx,891
clean_BBC.xlsx,892
clean_BBC.xlsx,893
clean_BBC.xlsx,894
clean_BBC.xlsx,895
clean_BBC.xlsx,896
clean_BBC.xlsx,897
clean_BBC.xlsx,898
clean_BBC.xlsx,899
clean_BBC.xlsx,900
clean_BBC.xlsx,901
clean_BBC.xlsx,902
clean_BBC.xlsx,903
clean_BBC.xlsx,904
clean_BBC.xlsx,905
clean_BBC.xlsx,906
clean_BBC.xlsx,907
clean_BBC.xlsx,908
clean_BBC.xlsx,909
clean_BBC.xlsx,910
clean_BBC.xlsx,911
clean_BBC.xlsx,912
clean_BBC.xlsx,913
clean_BBC.xlsx,914
clean_BBC.xlsx,915
clean_BBC.xlsx,916
clean_BBC.xlsx,917
clean_BBC.xlsx,918
clean_BBC.xlsx,919
clean_BBC.xlsx,920
clean_BBC.xlsx,921
clean_BBC.xlsx,922
clean_BBC.xlsx,923
clean_BBC.xlsx,924
clean_BBC.xlsx,925
clean_BBC.xlsx,926
clean_BBC.xlsx,927
clean_BBC.xlsx,928
clean_BBC.xlsx,929
clean_BBC.xlsx,930
clean_BBC.xlsx,931
clean_BBC.xlsx,932
clean_BBC.xlsx,933
clean_BBC.xlsx,934
clean_BBC.xlsx,935
clean_BBC.xlsx,936
clean_BBC.xlsx,937
clean_BBC.xlsx,938
clean_BBC.xlsx,939
clean_BBC.xlsx,940
clean_BBC.xlsx,941
clean_BBC.xlsx,942
clean_BBC.xlsx,943
clean_BBC.xlsx,944
clean_BBC.xlsx,945
clean_BBC.xlsx,946
clean_BBC.xlsx,947
clean_BBC.xlsx,948
clean_BBC.xlsx,949
clean_BBC.xlsx,950
clean_BBC.xlsx,951
clean_BBC.xlsx,952
clean_BBC.xlsx,953
clean_BBC.xlsx,954
clean_BBC.xlsx,955
clean_BBC.xlsx,956
clean_BBC.xlsx,957
clean_BBC.xlsx,958
clean_BBC.xlsx,959
clean_BBC.xlsx,960
clean_BBC.xlsx,961
clean_BBC.xlsx,962
clean_BBC.xlsx,963
clean_BBC.xlsx,964
clean_BBC.xlsx,965
clean_BBC.xlsx,966
clean_BBC.xlsx,967
clean_BBC.xlsx,968
clean_BBC.xlsx,969
clean_BBC.xlsx,970
clean_BBC.xlsx,971
clean_BBC.xlsx,972
clean_BBC.xlsx,973
clean_BBC.xlsx,974
clean_BBC.xlsx,975
clean_BBC.xlsx,976
clean_BBC.xlsx,977
clean_BBC.xlsx,978
clean_BBC.xlsx,979
clean_BBC.xlsx,980
clean_BBC.xlsx,981
clean_BBC.xlsx,982
clean_BBC.xlsx,983
clean_BBC.xlsx,984
clean_BBC.xlsx,985
clean_BBC.xlsx,986
clean_BBC.xlsx,987
clean_BBC.xlsx,988
clean_BBC.xlsx,989
clean_BBC.xlsx,990
clean_BBC.xlsx,991
clean_BBC.xlsx,992
clean_BBC.xlsx,993
clean_BBC.xlsx,994
